tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.44e+18,24/09/2021 21:06,booster drive site open Monday Friday 10 6 pm Bring proof vaccination preferably vaccine card lists previous vaccinations Pfizer boosters available Moderna J amp J boosters recommended time,North Carolina,0,J&J,positive,positive
1.44e+18,24/09/2021 20:17,Doctor CNN today said doctors give Pfizer vaccine label others got Modern J amp J,California,0,J&J,neutral,positive
1.44e+18,24/09/2021 18:17,push vaccine apon others freedom religion science doctors n government law suits material also invasion privacy n discrimination favorite fix ya sinful ways yall fastly,Kentucky,0,J&J,positive,positive
1.44e+18,24/09/2021 16:06,VACCINE causes lots damage healthy jab mandated employer took J amp J sick ever since 5 weeks,Colorado,5,J&J,negative,negative
1.44e+18,24/09/2021 13:14,Fascinating example presidential administration disagreement agency head agency advisory committee scientific opinions policy judgments,Florida,5,J&J,positive,positive
1.44e+18,24/09/2021 04:33,disappointed lack information regret getting J amp J vaccine,Oregon,1,J&J,negative,negative
1.44e+18,24/09/2021 01:31,Zero problems J amp J vaccine,Illinois,0,J&J,negative,neutral
1.44e+18,24/09/2021 01:29,fed gov spending 2100 monoclonal antibody treatments people refuse 210 vaccine J amp J vaccines based 300 year old techn Modurna amp Pfizer based 30 year old tech Monoclonal antibodies less year old completely experimental,Michigan,0,J&J,negative,positive
1.44e+18,24/09/2021 01:27,odds someone J amp J mRNA booster would get seriously ill vaccine compared odds nasty outcomes catching COVID refused booster less effective vaccine,Massachusetts,1,J&J,negative,negative
1.44e+18,24/09/2021 01:24,thing public health authorities owe us mixing matching clear explanation believe mixing J amp J mRNA vaccines safe done France studies done conclusively similar AZ vaccine,Massachusetts,7,J&J,positive,positive
1.44e+18,24/09/2021 01:12,Yes mu lambda variants shown resistance fact alive tell story shows vaccine still working,North Carolina,0,J&J,positive,positive
1.44e+18,23/09/2021 23:56,Hawaii enter business without vaccine card negative covid test within last 24 hours Masks required times outside home include beach,Virginia,0,J&J,positive,negative
1.44e+18,23/09/2021 22:16,Maybe would work instead maybe apt work refusing mask mandates refuse properly inform public vaccine safe hell phyzer fda approved remember January push J amp J,Florida,0,J&J,negative,positive
1.44e+18,23/09/2021 21:22,pushing yall time make vaccine held responsible law suits shall start proof safety healing helping one happen sickness n death may take loved ones push responsible,Kentucky,0,J&J,positive,positive
1.44e+18,23/09/2021 20:52,vaccine makes less likely get virus among things even get virus vaccinated person less likely catch unvaccinated person lessens spread,Oregon,0,J&J,neutral,negative
1.44e+18,23/09/2021 19:54,Ya vaccine weak n lye control God children n make blood unclean,Kentucky,0,J&J,negative,negative
1.44e+18,23/09/2021 19:53,J amp J vaccine March little cough next day bad cough 4days hurting cough better recovered Yes tested positive amp state amp federal government failed produce millions free K95 masks,Utah,1,J&J,positive,negative
1.44e+18,23/09/2021 19:50,J amp J vaccine March little cough next day bad cough 4days hurting cough better recovered Yes tested positive amp state amp federal government failed produce millions free K95 masks,Utah,1,J&J,positive,negative
1.44e+18,23/09/2021 19:27,minds little see stand thy unknown vaccine forget ichrist Jesus came teach unclean things removed may clean creator created u 4 think child rape clean ur fool,Kentucky,0,J&J,negative,positive
1.44e+18,23/09/2021 17:27,100 agree son Walmart J amp J Thewhole thing mess appreciate views experience ever gon na push vaccine anyone One due diligence make choice best,Ohio,0,J&J,positive,positive
1.44e+18,23/09/2021 12:46,Yep get polio small pox measles typhoid vaccines raft others afraid get j amp j COVID vaccine,Virginia,0,J&J,positive,negative
1.44e+18,23/09/2021 03:16,J amp J makes eye drops great vehicle Imodium many possibilities hundreds products sneak vaccine,Colorado,0,J&J,positive,positive
1.44e+18,23/09/2021 02:17,Active US Navy Commander J H Furman appears Tucker Carlson writing open letter rejecting vaccine mandate says worried relieved duty oath Constitution swear alliance leadership swore oath US,California,6,J&J,neutral,negative
1.44e+18,22/09/2021 23:42,saw morally compromised Catholic leaders St Louis New Orleans proclaimed J J vaccine morally compromised may old news used member cult pedophiles priesthood morally compromised enough,New Hampshire,0,J&J,neutral,positive
1.44e+18,22/09/2021 23:01,wish high risk J amp J Covid vaccine recipients got 2nd shot option way sooner,New York,3,J&J,positive,positive
1.44e+18,22/09/2021 22:10,always buying Pfizer vaccine many people third world countries going come back second shot Whats wrong w J J vaccine much paying,Illinois,0,J&J,negative,positive
1.44e+18,22/09/2021 20:39,J amp J soooo confused second shot boosts efficacy make 2 dose vaccine somanyquestions,California,0,J&J,neutral,negative
1.44e+18,22/09/2021 16:40,Pepe ADE Willi n Cara mentioned months ago,Texas,0,J&J,neutral,neutral
1.44e+18,02/10/2021 16:42,Kramer Seinfeld pitch Kramer tries stop Jerry taking vaccine using Newman send increasingly misleading info via USPS George spirals accidentally getting Pfizer amp Moderna Elaine new boyfriend great til got J amp J vaccine,California,0,J&J,negative,positive
1.44e+18,02/10/2021 15:07,FDA extend life J amp J Covid vaccine doses may extend,New York,0,J&J,positive,neutral
1.44e+18,02/10/2021 14:24,Dr Carrie Madej examining Moderna J amp J vaccine vials DISTURBING,Arizona,0,J&J,negative,negative
1.44e+18,02/10/2021 11:38,October big month vaccine rollout discussion FDA Vax Advisory Committee discuss mix match boosters boosters Moderna J amp J EUA 5 11s,Tennessee,0,J&J,neutral,neutral
1.44e+18,02/10/2021 01:14,VRBPAC announced 3 upcoming meetings vaccine discussions October 14 Moderna booster October 15 J amp J booster October 15 Mix match boosters October 26 Pfizer vaccine kids 5 11,Arkansas,0,J&J,neutral,neutral
1.44e+18,02/10/2021 00:22,got back Maui fianc open make sure fill information Hawaii safe travels website Upload vaccine card details trip fill survey receive QR code 24 hrs flight fun,Missouri,0,J&J,positive,positive
1.44e+18,01/10/2021 21:31,vaccine news advisors plan meet Oct 14 amp 15 Moderna J amp J boosters Oct 26 Pfizer vaccine kids 5 11 years old,Virginia,0,J&J,neutral,positive
1.44e+18,01/10/2021 13:38,Durham Public Library confirmation DHHS Mobile Equity COVID 19 Vaccine Van library TODAYFriday October 1stfrom 10 00 2 00 pm Walk ins welcome Open public ages 12 Pfizer Moderna J amp J vaccinations available,New Hampshire,0,J&J,positive,positive
1.44e+18,01/10/2021 10:35,Lord mercy soul stop idiot aduitall50states NY Governor Forced Take Emergency Measures Vaccine Mandate Leads Health Worker ShortagesREAD,Texas,1,J&J,negative,negative
1.44e+18,30/09/2021 23:45,flaw J amp J vaccine designed mistaken belief spike protein toxic antigen assumption refuted longer fit definition,New York,0,J&J,neutral,positive
1.44e+18,30/09/2021 18:58,Game J amp J special place traditionalists people afraid getting mRNA vaccine viral vector vaccine used forever,Massachusetts,0,J&J,positive,negative
1.44e+18,30/09/2021 15:08,J J Rec young patients w concerns myocarditis adults 18 yrs per panel Hopefully vaccine options widen research happens coming months eligible age cohorts expand,Pennsylvania,0,J&J,positive,positive
1.44e+18,30/09/2021 11:37,happened Spanish flu 2018 2019 similar public health restrictions similar public response Difference develop vaccine people would understand would accelerate recovery pandemic,Pennsylvania,0,J&J,negative,neutral
1.44e+18,30/09/2021 10:13,Got J amp J vaccine yesterday Since yesterday evening really achy VaccineMandate johnsonandjohnson thursdaymorning,Texas,0,J&J,neutral,positive
1.44e+18,30/09/2021 05:47,Vaccine r disgusting Stop killing people dangerous vaccines especially j j vaccine,California,0,J&J,negative,negative
1.44e+18,30/09/2021 00:35,surprise us researched covid19 13 different organs get blood clots people brain one everyone vaccinated variants mask filter shield post vaccine many idiots j,Kentucky,1,J&J,positive,negative
1.44e+18,30/09/2021 00:25,Luka could try one would bat eye Trey Burke gon playing league J Cole dont get vaccine,Texas,0,J&J,positive,neutral
1.44e+18,30/09/2021 00:12,enforcing Asking friend Also info people coming Vegas wan na get j j vaccine time main event,New Jersey,0,J&J,positive,negative
1.44e+18,29/09/2021 23:39,one first children Cuba receive polio vaccine Since received smallpox typhus yellowfever tetanus pneumonia several influeza COVID19 J amp J vaccine Looking forward booster shot aporove,Florida,0,J&J,neutral,positive
1.44e+18,29/09/2021 23:30,Absolutely vet dishonorably discharged refusing vaccine TikTok,Alabama,0,J&J,negative,positive
1.44e+18,29/09/2021 22:57,Ohhh Kay russians lol smdh,California,0,J&J,positive,positive
1.44e+18,29/09/2021 19:26,mRNA vaccine associated myocarditis common males 12 29 likely second dose Risk benefit assmnt needed 2nd dose 1st dose caused myocarditis Consider J amp J alternative IDweek2021,Pennsylvania,9,J&J,positive,negative
1.44e+18,29/09/2021 19:12,Shiiiiet Tell hmu wants make 500k commission worry vaccine,California,0,J&J,negative,positive
1.44e+18,29/09/2021 18:52,anyone else think vaccine help save means get,Tennessee,0,J&J,positive,neutral
1.44e+18,29/09/2021 17:46,Slightly topic SF allowing people received J amp J vaccine get boosters NYC,New York,0,J&J,neutral,negative
1.44e+18,29/09/2021 16:31,Young people healthy fit either Covid still antibodies need vaccine Dylan would know place owner J amp J repair moville spent week hospital w Covid Really bad shape vaccinated,Iowa,0,J&J,positive,positive
1.44e+18,29/09/2021 16:21,thought smart move smh Whatever right applying exercises freedoms vaccine card hand GetVaccinated,Pennsylvania,0,J&J,positive,positive
1.44e+18,29/09/2021 14:31,get vaccine,Tennessee,0,J&J,neutral,neutral
1.44e+18,29/09/2021 14:29,rabbit hole jumped many twists turns leave get vaccine,Tennessee,0,J&J,negative,positive
1.44e+18,29/09/2021 08:14,home healthcare couple years got sick back back 2 major surgeries 15 years ago asthmatic diabetic jumped chance get 1 jab j amp j vaccine covering face staying home even pandemic,Illinois,0,J&J,negative,negative
1.44e+18,29/09/2021 03:37,Yes claiming vaccine related injuries going unreported saying lyingYou claim father stroke J amp J vaccine claiming father woman 50 J amp J transparent adverse reaction reporting,California,0,J&J,positive,neutral
1.44e+18,29/09/2021 01:37,happy learn NIH conducting studies hoping get mRNA booster J amp J vaccine,Washington,2,J&J,positive,positive
1.44e+18,29/09/2021 01:18,way test subject J amp J Vaccine already two shots vaccine safe effective critical vaccinated Vaccine Passports way go,Florida,0,J&J,positive,positive
1.44e+18,29/09/2021 00:45,fact natural antibodies outlasted J amp J Moderna vaccine two blood relatives,Mississippi,0,J&J,positive,positive
1.44e+18,29/09/2021 00:15,Jealous booster Waiting guidance J amp J vaccine Hope process seamless feel okay afterward,Virginia,0,J&J,positive,positive
1.44e+18,28/09/2021 21:39,everyone remember spring Get vaccine get back normal vaccinated need wear mask scrubbed history like Stalin USSR COVID19,Texas,0,J&J,positive,positive
1.44e+18,28/09/2021 20:04,thing LeBrons athlete celebs politicians responsibility promote vaccine data People make decisions live consequences either way end,Virginia,0,J&J,positive,positive
1.44e+18,28/09/2021 18:11,Covid19 J amp J vaccine trial update get booster shot beginning November YAY,North Carolina,0,J&J,positive,neutral
1.44e+18,28/09/2021 17:33,J amp J vaccine uses traditional virus based technology administered amp studied decades,New York,0,J&J,neutral,neutral
1.44e+18,28/09/2021 11:52,vaccine use aborted fetuses goodness lady get facts right,Pennsylvania,0,J&J,positive,positive
1.44e+18,28/09/2021 03:46,Okay Dr J comes says take vaccine reconsider Pretty sure got guys doctors Literally figuratively,Oklahoma,0,J&J,positive,positive
1.44e+18,28/09/2021 03:16,worked different jobs last year near covid offices died got weakest vaccine still accepted J amp J 1 shot 3 yet last month barely sniffle fear respect choice,Florida,0,J&J,negative,positive
1.44e+18,28/09/2021 01:55,got Moderna vaccine 2nd April Happy side effects heard FDA CDC considering booster Moderna J amp J within next two weeks recommend waiting jumping gun mixing vaccines Best luck,Kentucky,0,J&J,positive,positive
1.44e+18,28/09/2021 00:42,Cases matter vaccine prevents hospitalization spread virus longer matters never going vanish earth Living option number matters hospitalizations trending,Virginia,0,J&J,positive,neutral
1.44e+18,28/09/2021 00:39,Negative fact data shown regardless vaccination status viral load without vaccine catch spread virus rate ended thought premise personal choice protection,Virginia,0,J&J,negative,negative
1.44e+18,28/09/2021 00:28,governments anybody else problem someone overweight virus worse person get better health period Masks vaccine mandates etc none matter poor health,Virginia,0,J&J,negative,negative
1.44e+18,27/09/2021 16:13,know vaccine n booster Joe n tell us sin murder God eyes murderer Joe Jill n VP 3 actions show know ya murderer tell people knew allergic reaction something play,Kentucky,0,J&J,negative,neutral
1.44e+18,27/09/2021 16:08,chemicals vaccines ilergic goes murder ya children want put unknown things body might allergic death sentence knows vaccine booster,Kentucky,0,J&J,negative,negative
